obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs490,rrs510,rrs560,rrs665,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2004-07-25,-5.001,165.170,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0742,0.0530,0.0530,0.0609,0.0434,-0.00341,7.49558,0.00989,0.00989,0.00636,0.00317,0.00132,0.00010,0.571,2,1,2004-07-23,2004-07-27,-5.125,-4.958,-5.125,-4.958,1
2004-08-01,-5.993,180.127,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0824,0.0547,0.0547,0.0793,0.0442,-0.00292,7.44530,0.00853,0.00853,0.00573,0.00292,0.00115,0.00005,0.617,2,1,2004-07-30,2004-08-03,-6.042,-5.875,-6.042,-5.875,1
2004-08-01,-6.996,180.132,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1361,0.0698,0.0698,0.0894,0.0563,-0.00269,6.73199,0.00822,0.00822,0.00565,0.00300,0.00122,0.00004,0.617,2,1,2004-07-30,2004-08-03,-7.042,-6.875,-7.042,-6.875,0
2004-08-02,-2.991,180.127,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0956,0.0595,0.0595,0.0650,0.0498,-0.00329,7.09352,0.00986,0.00986,0.00651,0.00357,0.00139,0.00003,0.617,2,1,2004-07-31,2004-08-04,-3.042,-2.875,-3.042,-2.875,1
2004-08-02,-3.990,180.119,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1766,0.1140,0.1140,0.1438,0.0954,-0.00179,5.20000,0.00631,0.00631,0.00482,0.00279,0.00121,0.00004,0.617,2,1,2004-07-31,2004-08-04,-4.042,-3.875,-4.042,-3.875,1
2004-08-02,-4.962,180.080,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0721,0.0563,0.0563,0.0885,0.0461,-0.00271,7.32234,0.00801,0.00801,0.00553,0.00281,0.00109,0.00003,0.617,2,1,2004-07-31,2004-08-04,-5.042,-4.875,-5.042,-4.875,1
2004-08-03,-1.989,180.111,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0743,0.0477,0.0477,0.0926,0.0386,-0.00262,7.83697,0.00758,0.00758,0.00526,0.00262,0.00097,0.00001,0.617,2,1,2004-08-01,2004-08-05,-2.042,-1.875,-2.042,-1.875,1
2004-08-05,4.006,180.140,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0745,0.0400,0.0400,0.0508,0.0325,-0.00376,8.33421,0.01056,0.01056,0.00658,0.00323,0.00127,0.00006,0.617,2,1,2004-08-03,2004-08-07,3.958,4.125,3.958,4.125,0
2004-08-06,5.021,180.095,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0566,0.0540,0.0540,0.0366,0.0445,-0.00437,7.42105,0.01269,0.01269,0.00775,0.00408,0.00171,0.00015,0.617,2,1,2004-08-04,2004-08-08,4.958,5.125,4.958,5.125,0
2004-08-08,7.014,180.136,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0536,0.0423,0.0423,0.0400,0.0342,-0.00421,8.19178,0.01196,0.01196,0.00720,0.00361,0.00146,0.00002,0.617,2,1,2004-08-06,2004-08-10,6.958,7.125,6.958,7.125,0
2004-08-09,8.033,180.030,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0465,0.0318,0.0318,0.0299,0.0253,-0.00476,9.06620,0.01301,0.01301,0.00752,0.00368,0.00143,0.00007,0.617,2,1,2004-08-07,2004-08-11,7.958,8.125,7.958,8.125,0
2004-10-27,-8.367,218.728,"Valente et al., 2016",HPLC,0.2755,0.2587,0.2587,0.2006,0.2268,-0.00117,3.00000,0.00695,0.00695,0.00586,0.00431,0.00232,0.00037,0.492,2,1,2004-10-25,2004-10-29,-8.458,-8.292,-8.458,-8.292,1
2004-10-28,-8.326,218.732,"Valente et al., 2016",HPLC,0.2410,0.2268,0.2268,0.1968,0.2002,-0.00120,3.26473,0.00637,0.00637,0.00537,0.00380,0.00195,0.00027,0.492,2,1,2004-10-26,2004-10-30,-8.375,-8.208,-8.375,-8.208,0
2004-10-29,-8.321,218.773,"Valente et al., 2016",HPLC,0.1650,0.2334,0.2334,0.2060,0.2052,-0.00112,3.21084,0.00609,0.00609,0.00518,0.00369,0.00190,0.00025,0.492,2,1,2004-10-27,2004-10-31,-8.375,-8.208,-8.375,-8.208,1
2004-11-01,-9.011,223.063,"Valente et al., 2016",HPLC,0.1280,0.1705,0.1705,0.1300,0.1481,-0.00198,3.99031,0.00824,0.00824,0.00655,0.00428,0.00206,0.00029,0.818,2,1,2004-10-30,2004-11-03,-9.125,-8.958,-9.125,-8.958,0
2005-02-07,4.912,164.996,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0601,0.0601,0.0597,0.0505,-0.00345,7.05536,0.01020,0.01020,0.00670,0.00359,0.00145,0.00014,0.816,2,1,2005-02-05,2005-02-09,4.792,4.958,4.792,4.958,0
2005-02-15,-0.024,162.998,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0405,0.0405,0.0560,0.0323,-0.00357,8.35312,0.01002,0.01002,0.00629,0.00304,0.00120,0.00006,0.816,2,1,2005-02-13,2005-02-17,-0.125,0.042,-0.125,0.042,1
2005-02-16,-0.004,161.015,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0494,0.0494,0.0785,0.0403,-0.00293,7.71082,0.00847,0.00847,0.00569,0.00287,0.00110,0.00005,0.816,2,1,2005-02-14,2005-02-18,-0.125,0.042,-0.125,0.042,1
2005-02-16,-0.003,159.000,"WOD: Boyer et al., 2018",Fluorescence,0.0400,0.0702,0.0702,0.0614,0.0585,-0.00340,6.62328,0.01018,0.01018,0.00650,0.00347,0.00154,0.00023,0.816,2,1,2005-02-14,2005-02-18,-0.125,0.042,-0.125,0.042,1
2005-02-17,-0.004,157.000,"WOD: Boyer et al., 2018",Fluorescence,0.0450,0.0895,0.0895,0.0492,0.0760,-0.00381,5.85740,0.01207,0.01207,0.00768,0.00438,0.00206,0.00032,0.816,2,1,2005-02-15,2005-02-19,-0.125,0.042,-0.125,0.042,0
2005-02-17,-0.024,152.994,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0639,0.0639,0.0604,0.0524,-0.00343,6.94705,0.01020,0.01020,0.00652,0.00340,0.00147,0.00014,0.816,2,1,2005-02-15,2005-02-19,-0.125,0.042,-0.125,0.042,0
2005-02-18,-0.015,150.986,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0778,0.0778,0.0721,0.0649,-0.00310,6.32036,0.00954,0.00954,0.00626,0.00335,0.00151,0.00017,0.816,2,1,2005-02-16,2005-02-20,-0.125,0.042,-0.125,0.042,1
2005-04-28,-4.502,165.001,"WOD: Boyer et al., 2018",Fluorescence,0.1100,0.1000,0.1000,0.1198,0.0846,-0.00214,5.54734,0.00694,0.00694,0.00524,0.00280,0.00125,0.00020,0.626,2,1,2005-04-26,2005-04-30,-4.625,-4.458,-4.625,-4.458,0
2005-04-28,-3.497,165.003,"WOD: Boyer et al., 2018",Fluorescence,0.0700,0.0667,0.0667,0.0792,0.0574,-0.00292,6.67604,0.00866,0.00866,0.00596,0.00304,0.00130,0.00023,0.626,2,1,2005-04-26,2005-04-30,-3.542,-3.375,-3.542,-3.375,0
2005-04-28,-2.500,164.993,"WOD: Boyer et al., 2018",Fluorescence,0.0700,0.0778,0.0778,0.0504,0.0678,-0.00377,6.19017,0.01158,0.01158,0.00748,0.00406,0.00187,0.00032,0.626,2,1,2005-04-26,2005-04-30,-2.625,-2.458,-2.625,-2.458,1
2005-04-28,-5.005,165.007,"WOD: Boyer et al., 2018",Fluorescence,0.1100,0.1128,0.1128,0.1184,0.0991,-0.00216,5.08978,0.00744,0.00744,0.00561,0.00312,0.00146,0.00020,0.626,2,1,2005-04-26,2005-04-30,-5.125,-4.958,-5.125,-4.958,1
2005-04-28,-3.002,164.994,"WOD: Boyer et al., 2018",Fluorescence,0.0850,0.0884,0.0884,0.0635,0.0781,-0.00333,5.77853,0.01063,0.01063,0.00713,0.00397,0.00184,0.00027,0.626,2,1,2005-04-26,2005-04-30,-3.125,-2.958,-3.125,-2.958,0
2005-04-28,-4.000,165.003,"WOD: Boyer et al., 2018",Fluorescence,0.0750,0.0800,0.0800,0.0958,0.0691,-0.00256,6.13644,0.00790,0.00790,0.00567,0.00295,0.00129,0.00021,0.626,2,1,2005-04-26,2005-04-30,-4.125,-3.958,-4.125,-3.958,0
2005-04-29,-1.993,164.966,"WOD: Boyer et al., 2018",Fluorescence,0.0700,0.0687,0.0687,0.0596,0.0571,-0.00346,6.69552,0.01037,0.01037,0.00675,0.00351,0.00155,0.00019,0.626,2,1,2005-04-27,2005-05-01,-2.042,-1.875,-2.042,-1.875,0
2005-04-29,-1.502,165.000,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0638,0.0638,0.0685,0.0524,-0.00319,6.94488,0.00945,0.00945,0.00625,0.00319,0.00136,0.00016,0.626,2,1,2005-04-27,2005-05-01,-1.625,-1.458,-1.625,-1.458,0
2005-04-29,-0.498,165.007,"WOD: Boyer et al., 2018",Fluorescence,0.1600,0.1678,0.1678,0.1595,0.1464,-0.00160,4.02094,0.00661,0.00661,0.00524,0.00335,0.00165,0.00022,0.626,2,1,2005-04-27,2005-05-01,-0.542,-0.375,-0.542,-0.375,0
2005-04-29,-0.997,164.995,"WOD: Boyer et al., 2018",Fluorescence,0.0600,0.0765,0.0765,0.0847,0.0644,-0.00279,6.33988,0.00861,0.00861,0.00593,0.00318,0.00136,0.00015,0.626,2,1,2005-04-27,2005-05-01,-1.042,-0.875,-1.042,-0.875,0
2005-04-30,0.002,163.998,"WOD: Boyer et al., 2018",Fluorescence,0.1600,0.1463,0.1463,0.1349,0.1254,-0.00191,4.43380,0.00727,0.00727,0.00563,0.00344,0.00164,0.00022,0.626,2,1,2005-04-28,2005-05-02,-0.042,0.125,-0.042,0.125,0
2005-04-30,0.000,162.002,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.0906,0.0906,0.0999,0.0770,-0.00248,5.81855,0.00802,0.00802,0.00573,0.00318,0.00138,0.00013,0.626,2,1,2005-04-28,2005-05-02,-0.125,0.042,-0.125,0.042,0
2005-05-01,0.002,161.999,"WOD: Boyer et al., 2018",Fluorescence,0.0600,0.0951,0.0951,0.0906,0.0810,-0.00267,5.67295,0.00869,0.00869,0.00615,0.00346,0.00153,0.00016,0.885,2,1,2005-04-29,2005-05-03,-0.042,0.125,-0.042,0.125,0
2005-05-01,0.000,161.002,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.0716,0.0716,0.0659,0.0589,-0.00327,6.60266,0.00993,0.00993,0.00662,0.00350,0.00150,0.00014,0.885,2,1,2005-04-29,2005-05-03,-0.125,0.042,-0.125,0.042,0
2005-05-01,0.000,162.667,"WOD: Boyer et al., 2018",Fluorescence,0.1150,0.0916,0.0916,0.1289,0.0788,-0.00200,5.75288,0.00654,0.00654,0.00499,0.00264,0.00114,0.00009,0.885,2,1,2005-04-29,2005-05-03,-0.125,0.042,-0.125,0.042,1
2005-05-01,0.000,161.499,"WOD: Boyer et al., 2018",Fluorescence,0.0850,0.0721,0.0721,0.0758,0.0601,-0.00300,6.54545,0.00918,0.00918,0.00631,0.00339,0.00140,0.00012,0.885,2,1,2005-04-29,2005-05-03,-0.125,0.042,-0.125,0.042,1
2005-05-02,-0.003,165.340,"WOD: Boyer et al., 2018",Fluorescence,0.2400,0.2541,0.2541,0.2252,0.2197,-0.00095,3.06575,0.00554,0.00554,0.00488,0.00337,0.00181,0.00026,0.885,2,1,2005-04-30,2005-05-04,-0.125,0.042,-0.125,0.042,0
2005-05-02,0.002,163.334,"WOD: Boyer et al., 2018",Fluorescence,0.1350,0.1543,0.1543,0.1044,0.1327,-0.00240,4.27932,0.00924,0.00924,0.00692,0.00423,0.00216,0.00035,0.885,2,1,2005-04-30,2005-05-04,-0.042,0.125,-0.042,0.125,0
2005-05-02,0.002,164.004,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.1519,0.1519,0.1329,0.1295,-0.00194,4.34604,0.00751,0.00751,0.00581,0.00353,0.00173,0.00022,0.885,2,1,2005-04-30,2005-05-04,-0.042,0.125,-0.042,0.125,0
2005-05-02,0.003,163.668,"WOD: Boyer et al., 2018",Fluorescence,0.1200,0.1286,0.1286,0.1482,0.1107,-0.00174,4.77736,0.00633,0.00633,0.00496,0.00279,0.00133,0.00013,0.885,2,1,2005-04-30,2005-05-04,-0.042,0.125,-0.042,0.125,1
2005-05-03,0.000,166.003,"WOD: Boyer et al., 2018",Fluorescence,0.3250,0.2725,0.2725,0.2470,0.2390,-0.00077,2.89621,0.00518,0.00518,0.00464,0.00328,0.00179,0.00022,0.885,2,1,2005-05-01,2005-05-05,-0.125,0.042,-0.125,0.042,0
2005-05-03,0.000,166.664,"WOD: Boyer et al., 2018",Fluorescence,0.2450,0.2254,0.2254,0.2136,0.1940,-0.00105,3.33489,0.00557,0.00557,0.00489,0.00321,0.00167,0.00016,0.885,2,1,2005-05-01,2005-05-05,-0.125,0.042,-0.125,0.042,1
2005-05-03,0.000,167.002,"WOD: Boyer et al., 2018",Fluorescence,0.2400,0.2441,0.2441,0.2427,0.2112,-0.00081,3.14844,0.00483,0.00483,0.00444,0.00297,0.00153,0.00011,0.885,2,1,2005-05-01,2005-05-05,-0.125,0.042,-0.125,0.042,1
2005-05-04,-2.337,165.005,"WOD: Boyer et al., 2018",Fluorescence,0.1050,0.1531,0.1531,0.1591,0.1328,-0.00160,4.27822,0.00652,0.00652,0.00516,0.00318,0.00152,0.00008,0.885,2,1,2005-05-02,2005-05-06,-2.458,-2.292,-2.458,-2.292,1
2005-05-04,-1.333,165.005,"WOD: Boyer et al., 2018",Fluorescence,0.1850,0.1282,0.1282,0.1148,0.1069,-0.00222,4.87700,0.00795,0.00795,0.00590,0.00345,0.00163,0.00017,0.885,2,1,2005-05-02,2005-05-06,-1.458,-1.292,-1.458,-1.292,0
2005-05-04,-1.985,164.999,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.1178,0.1178,0.1070,0.1008,-0.00235,5.04323,0.00824,0.00824,0.00601,0.00351,0.00163,0.00017,0.885,2,1,2005-05-02,2005-05-06,-2.042,-1.875,-2.042,-1.875,1
2005-05-05,1.330,164.999,"WOD: Boyer et al., 2018",Fluorescence,0.2800,0.1716,0.1716,0.1402,0.1487,-0.00184,3.98014,0.00771,0.00771,0.00591,0.00383,0.00194,0.00025,0.885,2,1,2005-05-03,2005-05-07,1.208,1.375,1.208,1.375,0
2005-05-05,-0.333,165.005,"WOD: Boyer et al., 2018",Fluorescence,0.1700,0.1411,0.1411,0.1425,0.1212,-0.00181,4.52735,0.00690,0.00690,0.00537,0.00319,0.00152,0.00014,0.885,2,1,2005-05-03,2005-05-07,-0.458,-0.292,-0.458,-0.292,1
2005-05-05,1.003,164.998,"WOD: Boyer et al., 2018",Fluorescence,0.2300,0.1692,0.1692,0.1484,0.1471,-0.00174,4.00914,0.00713,0.00713,0.00562,0.00357,0.00178,0.00027,0.885,2,1,2005-05-03,2005-05-07,0.958,1.125,0.958,1.125,0
2005-05-05,-1.003,165.000,"WOD: Boyer et al., 2018",Fluorescence,0.2000,0.1273,0.1273,0.1145,0.1108,-0.00222,4.77531,0.00797,0.00797,0.00589,0.00351,0.00167,0.00023,0.885,2,1,2005-05-03,2005-05-07,-1.125,-0.958,-1.125,-0.958,0
2005-05-05,0.002,165.002,"WOD: Boyer et al., 2018",Fluorescence,0.1300,0.1594,0.1594,0.1614,0.1361,-0.00158,4.21227,0.00637,0.00637,0.00510,0.00310,0.00151,0.00014,0.885,2,1,2005-05-03,2005-05-07,-0.042,0.125,-0.042,0.125,0
2005-05-05,0.335,165.005,"WOD: Boyer et al., 2018",Fluorescence,0.2200,0.1615,0.1615,0.1511,0.1394,-0.00170,4.14965,0.00698,0.00698,0.00549,0.00342,0.00168,0.00015,0.885,2,1,2005-05-03,2005-05-07,0.292,0.458,0.292,0.458,1
2005-05-06,2.008,164.986,"WOD: Boyer et al., 2018",Fluorescence,0.1400,0.1005,0.1005,0.1000,0.0847,-0.00248,5.54277,0.00835,0.00835,0.00607,0.00350,0.00151,0.00007,0.885,2,1,2005-05-04,2005-05-08,1.958,2.125,1.958,2.125,0
2005-05-10,0.002,170.992,"WOD: Boyer et al., 2018",Fluorescence,0.3500,0.1997,0.1997,0.1793,0.1721,-0.00138,3.61520,0.00661,0.00661,0.00531,0.00357,0.00183,0.00015,0.885,2,1,2005-05-08,2005-05-12,-0.042,0.125,-0.042,0.125,1
2005-05-10,-0.005,172.003,"WOD: Boyer et al., 2018",Fluorescence,0.2750,0.2420,0.2420,0.2414,0.2111,-0.00082,3.14912,0.00479,0.00479,0.00437,0.00296,0.00152,0.00014,0.885,2,1,2005-05-08,2005-05-12,-0.125,0.042,-0.125,0.042,0
2005-05-11,0.000,169.995,"WOD: Boyer et al., 2018",Fluorescence,0.2950,0.1956,0.1956,0.1902,0.1701,-0.00127,3.64383,0.00597,0.00597,0.00500,0.00330,0.00164,0.00016,0.885,2,1,2005-05-09,2005-05-13,-0.125,0.042,-0.125,0.042,1
2005-05-11,-0.003,168.998,"WOD: Boyer et al., 2018",Fluorescence,0.2450,0.1800,0.1800,0.1909,0.1555,-0.00126,3.86610,0.00552,0.00552,0.00472,0.00296,0.00143,0.00015,0.885,2,1,2005-05-09,2005-05-13,-0.125,0.042,-0.125,0.042,0
2005-05-11,-0.002,167.998,"WOD: Boyer et al., 2018",Fluorescence,0.2150,0.1828,0.1828,0.1791,0.1529,-0.00138,3.90961,0.00597,0.00597,0.00492,0.00312,0.00153,0.00016,0.885,2,1,2005-05-09,2005-05-13,-0.125,0.042,-0.125,0.042,1
2005-05-14,-6.998,165.007,"WOD: Boyer et al., 2018",Fluorescence,0.0600,0.0620,0.0620,0.0803,0.0514,-0.00289,7.00234,0.00855,0.00855,0.00577,0.00294,0.00122,0.00013,0.885,2,1,2005-05-12,2005-05-16,-7.042,-6.875,-7.042,-6.875,0
2005-05-14,-6.000,165.005,"WOD: Boyer et al., 2018",Fluorescence,0.0950,0.0666,0.0666,0.0829,0.0560,-0.00283,6.74770,0.00852,0.00852,0.00586,0.00303,0.00126,0.00013,0.885,2,1,2005-05-12,2005-05-16,-6.125,-5.958,-6.125,-5.958,0
2005-05-14,-8.000,165.005,"WOD: Boyer et al., 2018",Fluorescence,0.1850,0.1333,0.1333,0.1356,0.1140,-0.00190,4.69719,0.00697,0.00697,0.00522,0.00307,0.00148,0.00017,0.885,2,1,2005-05-12,2005-05-16,-8.125,-7.958,-8.125,-7.958,1
2005-05-15,-10.000,165.003,"WOD: Boyer et al., 2018",Fluorescence,0.0700,0.1180,0.1180,0.1183,0.1007,-0.00216,5.04545,0.00752,0.00752,0.00543,0.00307,0.00149,0.00018,0.885,2,1,2005-05-13,2005-05-17,-10.125,-9.958,-10.125,-9.958,0
2005-05-15,-8.998,165.003,"WOD: Boyer et al., 2018",Fluorescence,0.2850,0.1724,0.1724,0.1616,0.1485,-0.00157,3.98455,0.00659,0.00659,0.00508,0.00318,0.00165,0.00021,0.885,2,1,2005-05-13,2005-05-17,-9.042,-8.875,-9.042,-8.875,1
2005-06-29,10.000,163.983,"WOD: Boyer et al., 2018",Fluorescence,0.0250,0.0337,0.0337,0.0315,0.0265,-0.00465,8.92385,0.01276,0.01276,0.00738,0.00357,0.00143,0.00009,0.589,2,1,2005-06-27,2005-07-01,9.875,10.042,9.875,10.042,0
2005-06-30,5.084,165.000,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0532,0.0532,0.0401,0.0437,-0.00420,7.47433,0.01218,0.01218,0.00748,0.00385,0.00163,0.00013,0.589,2,1,2005-06-28,2005-07-02,5.042,5.208,5.042,5.208,1
2005-07-10,2.083,165.000,"WOD: Boyer et al., 2018",Fluorescence,0.0450,0.0657,0.0657,0.0742,0.0547,-0.00304,6.82085,0.00906,0.00906,0.00622,0.00318,0.00133,0.00016,0.519,2,1,2005-07-08,2005-07-12,1.958,2.125,1.958,2.125,1
2005-07-10,2.991,165.003,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0603,0.0603,0.0665,0.0505,-0.00325,7.05564,0.00956,0.00956,0.00634,0.00321,0.00136,0.00015,0.519,2,1,2005-07-08,2005-07-12,2.875,3.042,2.875,3.042,0
2005-07-11,-0.038,164.998,"WOD: Boyer et al., 2018",Fluorescence,0.0750,0.1204,0.1204,0.0993,0.1018,-0.00249,5.01429,0.00877,0.00877,0.00638,0.00373,0.00175,0.00018,0.519,2,1,2005-07-09,2005-07-13,-0.125,0.042,-0.125,0.042,1
2005-07-12,-4.998,165.003,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0728,0.0728,0.0730,0.0625,-0.00307,6.42857,0.00945,0.00945,0.00631,0.00334,0.00147,0.00014,0.519,2,1,2005-07-10,2005-07-14,-5.042,-4.875,-5.042,-4.875,0
2005-07-12,-2.933,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0850,0.0886,0.0886,0.0666,0.0749,-0.00324,5.90093,0.01052,0.01052,0.00738,0.00412,0.00178,0.00010,0.519,2,1,2005-07-10,2005-07-14,-3.042,-2.875,-3.042,-2.875,0
2005-07-14,-0.017,162.950,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.1094,0.1094,0.1114,0.0932,-0.00228,5.26593,0.00781,0.00781,0.00564,0.00315,0.00148,0.00012,0.519,2,1,2005-07-12,2005-07-16,-0.125,0.042,-0.125,0.042,0
2005-07-15,0.013,160.962,"WOD: Boyer et al., 2018",Fluorescence,0.0800,0.0612,0.0612,0.0670,0.0516,-0.00323,6.98801,0.00971,0.00971,0.00636,0.00326,0.00139,0.00005,0.519,2,1,2005-07-13,2005-07-17,-0.042,0.125,-0.042,0.125,0
2005-07-16,0.017,158.967,"WOD: Boyer et al., 2018",Fluorescence,0.0600,0.0596,0.0596,0.0724,0.0490,-0.00309,7.14020,0.00907,0.00907,0.00608,0.00305,0.00127,0.00013,0.519,2,1,2005-07-14,2005-07-18,-0.042,0.125,-0.042,0.125,0
2005-07-17,0.000,156.950,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0472,0.0472,0.0695,0.0387,-0.00317,7.83117,0.00905,0.00905,0.00589,0.00287,0.00115,0.00008,0.519,2,1,2005-07-15,2005-07-19,-0.125,0.042,-0.125,0.042,0
2005-07-18,0.000,154.983,"WOD: Boyer et al., 2018",Fluorescence,0.0400,0.0681,0.0681,0.0655,0.0570,-0.00328,6.70029,0.00987,0.00987,0.00635,0.00332,0.00147,0.00016,0.519,2,1,2005-07-16,2005-07-20,-0.125,0.042,-0.125,0.042,0
2005-07-18,0.010,152.989,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0951,0.0951,0.0686,0.0828,-0.00319,5.60725,0.01029,0.01029,0.00681,0.00377,0.00183,0.00030,0.519,2,1,2005-07-16,2005-07-20,-0.042,0.125,-0.042,0.125,1
2005-07-19,0.017,150.983,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0810,0.0810,0.0620,0.0680,-0.00338,6.18128,0.01049,0.01049,0.00681,0.00367,0.00170,0.00021,0.519,2,1,2005-07-17,2005-07-21,-0.042,0.125,-0.042,0.125,0
2005-09-02,8.934,232.444,"Valente et al., 2016",Fluorescence,0.1433,0.1485,0.1485,0.0479,0.1279,-0.00387,4.37952,0.01454,0.01454,0.00989,0.00647,0.00332,0.00059,0.296,2,1,2005-08-31,2005-09-04,8.875,9.042,8.875,9.042,0
2005-09-04,5.626,235.103,"Valente et al., 2016",Fluorescence,0.1688,0.1617,0.1617,0.1416,0.1397,-0.00182,4.14333,0.00752,0.00752,0.00584,0.00380,0.00181,0.00016,0.296,2,1,2005-09-02,2005-09-06,5.542,5.708,5.542,5.708,1
2005-09-04,5.138,235.133,"Valente et al., 2016",Fluorescence,0.1741,0.1852,0.1852,0.1866,0.1621,-0.00130,3.76160,0.00594,0.00594,0.00483,0.00322,0.00158,0.00014,0.296,2,1,2005-09-02,2005-09-06,5.042,5.208,5.042,5.208,1
2005-09-04,6.008,235.099,"Valente et al., 2016",Fluorescence,0.2599,0.1758,0.1758,0.1276,0.1520,-0.00202,3.92395,0.00864,0.00864,0.00661,0.00445,0.00220,0.00025,0.296,2,1,2005-09-02,2005-09-06,5.958,6.125,5.958,6.125,0
2005-09-07,-0.500,235.569,"Valente et al., 2016",Fluorescence,0.4273,0.3149,0.3149,0.2655,0.2778,-0.00064,2.62095,0.00540,0.00540,0.00490,0.00373,0.00206,0.00027,0.296,2,1,2005-09-05,2005-09-09,-0.625,-0.458,-0.625,-0.458,1
2005-09-07,-1.491,235.266,"Valente et al., 2016",Fluorescence,0.2478,0.2286,0.2286,0.2346,0.1995,-0.00087,3.27241,0.00475,0.00475,0.00441,0.00298,0.00145,0.00015,0.296,2,1,2005-09-05,2005-09-09,-1.542,-1.375,-1.542,-1.375,1
2005-09-07,-0.204,235.648,"Valente et al., 2016",Fluorescence,0.3684,0.3089,0.3089,0.2522,0.2723,-0.00074,2.65563,0.00601,0.00601,0.00526,0.00408,0.00227,0.00030,0.296,2,1,2005-09-05,2005-09-09,-0.292,-0.125,-0.292,-0.125,0
2005-09-07,-0.997,235.416,"Valente et al., 2016",Fluorescence,0.4126,0.3014,0.3014,0.2791,0.2664,-0.00054,2.69396,0.00446,0.00446,0.00433,0.00312,0.00166,0.00017,0.296,2,1,2005-09-05,2005-09-09,-1.042,-0.875,-1.042,-0.875,1
2005-09-08,-3.000,235.088,"Valente et al., 2016",Fluorescence,0.1956,0.1529,0.1529,0.1464,0.1324,-0.00176,4.28623,0.00698,0.00698,0.00559,0.00359,0.00163,0.00017,0.296,2,1,2005-09-06,2005-09-10,-3.042,-2.875,-3.042,-2.875,1
2005-09-08,-3.994,235.060,"Valente et al., 2016",Fluorescence,0.1768,0.1882,0.1882,0.1974,0.1636,-0.00120,3.73841,0.00551,0.00551,0.00484,0.00322,0.00147,0.00012,0.296,2,1,2005-09-06,2005-09-10,-4.042,-3.875,-4.042,-3.875,0
2005-09-08,-2.496,235.094,"Valente et al., 2016",Fluorescence,0.2398,0.1852,0.1852,0.1927,0.1600,-0.00124,3.79511,0.00556,0.00556,0.00484,0.00318,0.00146,0.00015,0.296,2,1,2005-09-06,2005-09-10,-2.542,-2.375,-2.542,-2.375,1
2005-09-08,-2.019,235.100,"Valente et al., 2016",Fluorescence,0.1983,0.2173,0.2173,0.2297,0.1891,-0.00091,3.39300,0.00474,0.00474,0.00441,0.00295,0.00140,0.00013,0.296,2,1,2005-09-06,2005-09-10,-2.125,-1.958,-2.125,-1.958,1
2005-09-09,-6.992,235.019,"Valente et al., 2016",Fluorescence,0.2378,0.1910,0.1910,0.1743,0.1659,-0.00143,3.70417,0.00651,0.00651,0.00552,0.00372,0.00176,0.00021,0.296,2,1,2005-09-07,2005-09-11,-7.042,-6.875,-7.042,-6.875,1
2005-09-09,-5.990,235.054,"Valente et al., 2016",Fluorescence,0.2197,0.1933,0.1933,0.1827,0.1675,-0.00134,3.68137,0.00621,0.00621,0.00536,0.00358,0.00169,0.00018,0.296,2,1,2005-09-07,2005-09-11,-6.042,-5.875,-6.042,-5.875,1
2005-09-09,-5.998,235.048,"Valente et al., 2016",Fluorescence,0.2760,0.1933,0.1933,0.1827,0.1675,-0.00134,3.68137,0.00621,0.00621,0.00536,0.00358,0.00169,0.00018,0.296,2,1,2005-09-07,2005-09-11,-6.042,-5.875,-6.042,-5.875,1
