obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs490,rrs510,rrs555,rrs670,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2001-09-14,10.000,219.000,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1400,0.0857,0.0908,0.0746,0.1030,-0.00303,4.98019,0.00936,0.00936,0.00643,0.00390,0.00188,0.00034,-0.174,2,1,2001-09-12,2001-09-16,9.958,10.125,9.958,10.125,1
2001-09-14,9.000,220.000,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1700,0.1060,0.1066,0.0974,0.0931,-0.00253,5.26847,0.00774,0.00774,0.00554,0.00310,0.00147,0.00015,-0.174,2,1,2001-09-12,2001-09-16,8.958,9.125,8.958,9.125,0
2001-10-01,7.979,205.017,"Valente et al., 2016",Fluorescence,0.0670,0.0587,0.0629,0.0470,0.0871,-0.00390,5.46215,0.01146,0.01146,0.00752,0.00431,0.00210,0.00040,-0.276,2,1,2001-09-29,2001-10-03,7.875,8.042,7.875,8.042,0
2001-10-02,4.995,205.092,"Valente et al., 2016",Fluorescence,0.1460,0.1624,0.1740,0.1590,0.1795,-0.00160,3.51382,0.00658,0.00658,0.00539,0.00358,0.00187,0.00029,-0.276,2,1,2001-09-30,2001-10-04,4.875,5.042,4.875,5.042,0
2001-10-03,2.500,205.080,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2000,0.1553,0.1785,0.1640,0.1830,-0.00155,3.46927,0.00628,0.00628,0.00510,0.00339,0.00181,0.00036,-0.276,2,1,2001-10-01,2001-10-05,2.458,2.625,2.458,2.625,1
2001-10-03,3.000,205.050,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1900,0.1723,0.1769,0.1441,0.2192,-0.00179,3.06983,0.00802,0.00802,0.00627,0.00447,0.00261,0.00069,-0.276,2,1,2001-10-01,2001-10-05,2.958,3.125,2.958,3.125,1
2001-10-03,2.500,205.040,"Valente et al., 2016",Fluorescence,0.2050,0.1553,0.1785,0.1640,0.1830,-0.00155,3.46927,0.00628,0.00628,0.00510,0.00339,0.00181,0.00036,-0.276,2,1,2001-10-01,2001-10-05,2.458,2.625,2.458,2.625,1
2001-10-03,4.000,205.040,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1900,0.1590,0.1778,0.1587,0.1909,-0.00161,3.37209,0.00666,0.00666,0.00542,0.00372,0.00198,0.00042,-0.276,2,1,2001-10-01,2001-10-05,3.958,4.125,3.958,4.125,1
2001-10-03,4.000,205.070,"Valente et al., 2016",Fluorescence,0.1270,0.1590,0.1778,0.1587,0.1909,-0.00161,3.37209,0.00666,0.00666,0.00542,0.00372,0.00198,0.00042,-0.276,2,1,2001-10-01,2001-10-05,3.958,4.125,3.958,4.125,0
2001-10-03,2.010,204.990,"Valente et al., 2016",Fluorescence,0.1846,0.1653,0.1756,0.1661,0.1715,-0.00152,3.62293,0.00596,0.00596,0.00493,0.00327,0.00165,0.00030,-0.276,2,1,2001-10-01,2001-10-05,1.958,2.125,1.958,2.125,0
2001-10-04,1.510,205.020,"Valente et al., 2016",Fluorescence,0.1059,0.1812,0.1940,0.1812,0.1959,-0.00136,3.31264,0.00591,0.00591,0.00499,0.00340,0.00178,0.00030,-0.276,2,1,2001-10-02,2001-10-06,1.458,1.625,1.458,1.625,1
2001-10-04,1.003,205.015,"Valente et al., 2016",Fluorescence,0.2300,0.1941,0.1994,0.1897,0.1969,-0.00127,3.30127,0.00574,0.00574,0.00489,0.00316,0.00174,0.00021,-0.276,2,1,2001-10-02,2001-10-06,0.958,1.125,0.958,1.125,1
2001-10-05,-0.492,205.003,"Valente et al., 2016",Fluorescence,0.2490,0.2678,0.2593,0.2384,0.2694,-0.00084,2.67428,0.00501,0.00501,0.00450,0.00331,0.00187,0.00036,-0.276,2,1,2001-10-03,2001-10-07,-0.542,-0.375,-0.542,-0.375,0
2001-10-05,0.030,204.990,"Valente et al., 2016",Fluorescence,0.2628,0.2867,0.2713,0.2465,0.2846,-0.00078,2.57957,0.00492,0.00492,0.00444,0.00332,0.00191,0.00039,-0.276,2,1,2001-10-03,2001-10-07,-0.042,0.125,-0.042,0.125,0
2001-10-05,-0.993,205.000,"Valente et al., 2016",Fluorescence,0.3230,0.1981,0.2089,0.1963,0.2109,-0.00121,3.15197,0.00557,0.00557,0.00473,0.00326,0.00177,0.00031,-0.276,2,1,2001-10-03,2001-10-07,-1.042,-0.875,-1.042,-0.875,0
2001-10-05,-1.495,205.010,"Valente et al., 2016",Fluorescence,0.2800,0.2269,0.2346,0.2297,0.2275,-0.00091,2.99433,0.00468,0.00468,0.00413,0.00278,0.00156,0.00021,-0.276,2,1,2001-10-03,2001-10-07,-1.542,-1.375,-1.542,-1.375,1
2001-10-06,-2.490,204.970,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1500,0.1565,0.1649,0.1665,0.1418,-0.00152,4.10418,0.00569,0.00569,0.00458,0.00273,0.00139,0.00005,-0.276,2,1,2001-10-04,2001-10-08,-2.542,-2.375,-2.542,-2.375,0
2001-10-06,-1.990,205.030,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2400,0.1636,0.1690,0.1525,0.1774,-0.00168,3.54205,0.00686,0.00686,0.00539,0.00348,0.00194,0.00030,-0.276,2,1,2001-10-04,2001-10-08,-2.042,-1.875,-2.042,-1.875,1
2001-10-07,-4.950,204.950,"Valente et al., 2016",Fluorescence,0.1025,0.1613,0.1691,0.1672,0.1523,-0.00151,3.91959,0.00565,0.00565,0.00471,0.00294,0.00144,0.00018,-0.276,2,1,2001-10-05,2001-10-09,-5.042,-4.875,-5.042,-4.875,0
2001-10-07,-4.940,204.960,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1500,0.1613,0.1691,0.1672,0.1523,-0.00151,3.91959,0.00565,0.00565,0.00471,0.00294,0.00144,0.00018,-0.276,2,1,2001-10-05,2001-10-09,-5.042,-4.875,-5.042,-4.875,0
2001-10-08,-5.990,205.010,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2100,0.1720,0.1823,0.1818,0.1655,-0.00135,3.71003,0.00536,0.00536,0.00457,0.00293,0.00145,0.00017,-0.276,2,1,2001-10-06,2001-10-10,-6.042,-5.875,-6.042,-5.875,0
2001-10-08,-7.000,204.990,"Valente et al., 2016",Fluorescence,0.1204,0.1486,0.1634,0.1576,0.1518,-0.00162,3.92812,0.00588,0.00588,0.00492,0.00322,0.00150,0.00028,-0.276,2,1,2001-10-06,2001-10-10,-7.042,-6.875,-7.042,-6.875,0
2001-10-13,-7.990,189.970,"Valente et al., 2016",Fluorescence,0.0613,0.1106,0.1140,0.1020,0.1100,-0.00244,4.79678,0.00786,0.00786,0.00571,0.00335,0.00164,0.00020,-0.276,2,1,2001-10-11,2001-10-15,-8.042,-7.875,-8.042,-7.875,0
2001-10-13,-4.980,190.000,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1700,0.1527,0.1556,0.1613,0.1241,-0.00158,4.46165,0.00547,0.00547,0.00447,0.00264,0.00123,0.00007,-0.276,2,1,2001-10-11,2001-10-15,-5.042,-4.875,-5.042,-4.875,0
2001-10-13,-5.990,189.990,"Valente et al., 2016",Fluorescence,0.0940,0.1497,0.1587,0.1410,0.1699,-0.00183,3.64651,0.00701,0.00701,0.00550,0.00347,0.00192,0.00041,-0.276,2,1,2001-10-11,2001-10-15,-6.042,-5.875,-6.042,-5.875,0
2001-10-14,-7.987,189.968,"Valente et al., 2016",Fluorescence,0.1320,0.1106,0.1140,0.1020,0.1100,-0.00244,4.79678,0.00786,0.00786,0.00571,0.00335,0.00164,0.00020,-0.276,2,1,2001-10-12,2001-10-16,-8.042,-7.875,-8.042,-7.875,0
2001-10-14,-3.990,189.980,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1500,0.1355,0.1497,0.1754,0.0902,-0.00142,5.36086,0.00457,0.00457,0.00379,0.00212,0.00085,-0.00009,-0.276,2,1,2001-10-12,2001-10-16,-4.042,-3.875,-4.042,-3.875,0
2001-10-14,-4.990,189.980,"Valente et al., 2016",Fluorescence,0.1082,0.1527,0.1556,0.1613,0.1241,-0.00158,4.46165,0.00547,0.00547,0.00447,0.00264,0.00123,0.00007,-0.276,2,1,2001-10-12,2001-10-16,-5.042,-4.875,-5.042,-4.875,0
2001-10-14,-2.983,189.982,"Valente et al., 2016",Fluorescence,0.1765,0.1492,0.1757,0.1578,0.1864,-0.00162,3.42597,0.00622,0.00622,0.00536,0.00373,0.00182,0.00057,-0.276,2,1,2001-10-12,2001-10-16,-3.042,-2.875,-3.042,-2.875,1
2001-10-15,-0.990,189.970,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3200,0.1963,0.2134,0.2113,0.2020,-0.00107,3.24459,0.00487,0.00487,0.00430,0.00293,0.00150,0.00021,-0.276,2,1,2001-10-13,2001-10-17,-1.042,-0.875,-1.042,-0.875,1
2001-10-15,-2.152,189.973,"Valente et al., 2016",Fluorescence,0.1870,0.1641,0.1732,0.1725,0.1551,-0.00145,3.87240,0.00558,0.00558,0.00455,0.00298,0.00144,0.00013,-0.276,2,1,2001-10-13,2001-10-17,-2.208,-2.042,-2.208,-2.042,0
2001-10-16,1.005,189.948,"Valente et al., 2016",Fluorescence,0.2890,0.1828,0.2038,0.2054,0.1872,-0.00112,3.41672,0.00494,0.00494,0.00435,0.00286,0.00144,0.00014,-0.276,2,1,2001-10-14,2001-10-18,0.958,1.125,0.958,1.125,1
2001-10-16,-0.020,189.940,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3000,0.1758,0.2162,0.2422,0.1782,-0.00081,3.53219,0.00353,0.00353,0.00331,0.00212,0.00100,0.00005,-0.276,2,1,2001-10-14,2001-10-18,-0.125,0.042,-0.125,0.042,1
2001-10-16,1.500,189.960,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1800,0.1803,0.1864,0.1769,0.1832,-0.00140,3.46700,0.00590,0.00590,0.00495,0.00325,0.00170,0.00024,-0.276,2,1,2001-10-14,2001-10-18,1.458,1.625,1.458,1.625,1
2001-10-16,-0.017,189.955,"Valente et al., 2016",HPLC,0.2230,0.1758,0.2162,0.2422,0.1782,-0.00081,3.53219,0.00353,0.00353,0.00331,0.00212,0.00100,0.00005,-0.276,2,1,2001-10-14,2001-10-18,-0.125,0.042,-0.125,0.042,0
2001-10-16,0.500,189.950,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3000,0.1889,0.2181,0.2286,0.1939,-0.00092,3.33676,0.00443,0.00443,0.00395,0.00264,0.00133,0.00001,-0.276,2,1,2001-10-14,2001-10-18,0.458,0.625,0.458,0.625,0
2001-10-16,1.502,189.940,"Valente et al., 2016",Fluorescence,0.1990,0.1803,0.1864,0.1769,0.1832,-0.00140,3.46700,0.00590,0.00590,0.00495,0.00325,0.00170,0.00024,-0.276,2,1,2001-10-14,2001-10-18,1.458,1.625,1.458,1.625,0
2001-10-16,1.010,189.950,"Valente et al., 2016",Fluorescence,0.2329,0.1828,0.2038,0.2054,0.1872,-0.00112,3.41672,0.00494,0.00494,0.00435,0.00286,0.00144,0.00014,-0.276,2,1,2001-10-14,2001-10-18,0.958,1.125,0.958,1.125,0
2001-10-17,2.033,189.930,"Valente et al., 2016",Fluorescence,0.1680,0.1699,0.1743,0.1687,0.1639,-0.00149,3.73395,0.00594,0.00594,0.00487,0.00301,0.00159,0.00015,-0.276,2,1,2001-10-15,2001-10-19,1.958,2.125,1.958,2.125,0
2001-10-17,2.505,189.945,"Valente et al., 2016",Fluorescence,0.1870,0.1621,0.1700,0.1550,0.1755,-0.00165,3.56855,0.00654,0.00654,0.00533,0.00350,0.00183,0.00035,-0.276,2,1,2001-10-15,2001-10-19,2.458,2.625,2.458,2.625,1
2001-10-17,2.500,189.950,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1600,0.1621,0.1700,0.1550,0.1755,-0.00165,3.56855,0.00654,0.00654,0.00533,0.00350,0.00183,0.00035,-0.276,2,1,2001-10-15,2001-10-19,2.458,2.625,2.458,2.625,1
2001-10-17,3.000,189.960,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1600,0.1490,0.1535,0.1445,0.1464,-0.00179,4.02018,0.00666,0.00666,0.00518,0.00337,0.00166,0.00014,-0.276,2,1,2001-10-15,2001-10-19,2.958,3.125,2.958,3.125,1
2001-10-17,4.000,189.990,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2300,0.1408,0.1367,0.1386,0.1056,-0.00186,4.90985,0.00612,0.00612,0.00474,0.00287,0.00125,0.00002,-0.276,2,1,2001-10-15,2001-10-19,3.958,4.125,3.958,4.125,1
2001-10-18,6.000,190.000,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1800,0.1143,0.1108,0.0985,0.1071,-0.00251,4.87125,0.00784,0.00784,0.00563,0.00330,0.00161,0.00029,-0.276,2,1,2001-10-16,2001-10-20,5.958,6.125,5.958,6.125,1
2001-10-18,5.000,189.990,"Valente et al., 2016",Fluorescence,0.1189,0.1658,0.1730,0.1651,0.1663,-0.00153,3.69867,0.00599,0.00599,0.00496,0.00325,0.00162,0.00024,-0.276,2,1,2001-10-16,2001-10-20,4.958,5.125,4.958,5.125,1
2001-10-18,7.000,190.010,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0500,0.0790,0.0760,0.0650,0.0656,-0.00329,6.28703,0.00929,0.00929,0.00596,0.00331,0.00148,0.00013,-0.276,2,1,2001-10-16,2001-10-20,6.958,7.125,6.958,7.125,0
2001-10-19,8.000,190.000,"Valente et al., 2016",Fluorescence,0.0250,0.0389,0.0404,0.0290,0.0504,-0.00481,7.06032,0.01276,0.01276,0.00750,0.00401,0.00181,0.00031,-0.276,2,1,2001-10-17,2001-10-21,7.958,8.125,7.958,8.125,1
2001-10-21,3.020,268.850,"Valente et al., 2016",HPLC,0.2090,0.1916,0.1972,0.1837,0.2002,-0.00133,3.26469,0.00606,0.00606,0.00477,0.00337,0.00186,0.00024,-0.276,2,1,2001-10-19,2001-10-23,2.958,3.125,2.958,3.125,1
2001-10-23,-0.860,257.990,"Valente et al., 2016",HPLC,0.2430,0.3231,0.3013,0.2650,0.3229,-0.00064,2.37896,0.00537,0.00537,0.00467,0.00372,0.00226,0.00036,-0.276,2,1,2001-10-21,2001-10-25,-0.958,-0.792,-0.958,-0.792,0
2001-10-23,-2.630,253.070,"Valente et al., 2016",HPLC,0.1090,0.1204,0.1219,0.1131,0.1100,-0.00225,4.79506,0.00727,0.00727,0.00545,0.00334,0.00152,0.00016,-0.276,2,1,2001-10-21,2001-10-25,-2.708,-2.542,-2.708,-2.542,0
2001-10-23,-2.170,254.350,"Valente et al., 2016",HPLC,0.1170,0.1339,0.1469,0.1284,0.1604,-0.00201,3.78810,0.00744,0.00744,0.00578,0.00385,0.00196,0.00041,-0.276,2,1,2001-10-21,2001-10-25,-2.292,-2.125,-2.292,-2.125,1
2001-10-23,-3.060,251.840,"Valente et al., 2016",HPLC,0.0710,0.1356,0.1346,0.1282,0.1195,-0.00201,4.56518,0.00677,0.00677,0.00521,0.00324,0.00148,0.00013,-0.276,2,1,2001-10-21,2001-10-25,-3.125,-2.958,-3.125,-2.958,1
2001-10-24,-4.920,246.640,"Valente et al., 2016",HPLC,0.1620,0.1666,0.1791,0.1600,0.1920,-0.00159,3.35894,0.00681,0.00681,0.00570,0.00398,0.00203,0.00034,-0.276,2,1,2001-10-22,2001-10-26,-5.042,-4.875,-5.042,-4.875,0
2001-10-24,-5.360,245.410,"Valente et al., 2016",HPLC,0.1200,0.1368,0.1528,0.1323,0.1704,-0.00195,3.63848,0.00760,0.00760,0.00608,0.00399,0.00209,0.00038,-0.276,2,1,2001-10-22,2001-10-26,-5.458,-5.292,-5.458,-5.292,1
2001-10-24,-5.820,244.130,"Valente et al., 2016",HPLC,0.1150,0.1374,0.1449,0.1333,0.1422,-0.00194,4.09745,0.00704,0.00704,0.00556,0.00346,0.00172,0.00018,-0.276,2,1,2001-10-22,2001-10-26,-5.875,-5.708,-5.875,-5.708,1
2001-10-24,-3.530,250.560,"Valente et al., 2016",HPLC,0.1730,0.1465,0.1528,0.1435,0.1464,-0.00180,4.02102,0.00657,0.00657,0.00523,0.00338,0.00163,0.00021,-0.276,2,1,2001-10-22,2001-10-26,-3.625,-3.458,-3.625,-3.458,1
2001-10-24,-3.950,249.360,"Valente et al., 2016",HPLC,0.1440,0.1688,0.1773,0.1641,0.1797,-0.00155,3.51198,0.00641,0.00641,0.00521,0.00353,0.00182,0.00025,-0.276,2,1,2001-10-22,2001-10-26,-4.042,-3.875,-4.042,-3.875,0
2001-10-25,-6.290,242.820,"Valente et al., 2016",HPLC,0.1280,0.1299,0.1413,0.1288,0.1406,-0.00200,4.12694,0.00717,0.00717,0.00564,0.00364,0.00174,0.00022,-0.276,2,1,2001-10-23,2001-10-27,-6.375,-6.208,-6.375,-6.208,0
2001-10-25,-7.990,237.850,"Valente et al., 2016",HPLC,0.0510,0.1217,0.1289,0.1147,0.1316,-0.00222,4.30227,0.00761,0.00761,0.00588,0.00366,0.00177,0.00027,-0.276,2,1,2001-10-23,2001-10-27,-8.042,-7.875,-8.042,-7.875,1
2001-10-25,-6.710,241.610,"Valente et al., 2016",HPLC,0.1050,0.1341,0.1381,0.1295,0.1283,-0.00199,4.37155,0.00684,0.00684,0.00535,0.00337,0.00157,0.00018,-0.276,2,1,2001-10-23,2001-10-27,-6.792,-6.625,-6.792,-6.625,0
2001-10-25,-8.460,236.670,"Valente et al., 2016",HPLC,0.0730,0.1193,0.1266,0.1123,0.1296,-0.00226,4.34343,0.00771,0.00771,0.00594,0.00369,0.00178,0.00026,-0.276,2,1,2001-10-23,2001-10-27,-8.542,-8.375,-8.542,-8.375,1
2001-10-31,8.020,165.100,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0400,0.0318,0.0309,0.0229,0.0132,-0.00526,10.91707,0.01261,0.01261,0.00681,0.00313,0.00115,0.00005,-0.276,2,1,2001-10-29,2001-11-02,7.958,8.125,7.958,8.125,0
2001-11-01,6.000,165.065,"Valente et al., 2016",Fluorescence,0.0730,0.0715,0.0778,0.0608,0.0982,-0.00342,5.11603,0.01041,0.01041,0.00626,0.00259,0.00203,0.00036,-0.138,2,1,2001-10-30,2001-11-03,5.958,6.125,5.958,6.125,1
2001-11-02,4.005,165.005,"Valente et al., 2016",Fluorescence,0.0545,0.0467,0.0451,0.0364,0.0236,-0.00438,9.26598,0.01101,0.01101,0.00638,0.00313,0.00119,-0.00001,-0.138,2,1,2001-10-31,2001-11-04,3.958,4.125,3.958,4.125,0
2001-11-02,2.500,164.980,"Valente et al., 2016",Fluorescence,0.0950,0.0614,0.0591,0.0504,0.0354,-0.00377,8.08978,0.00981,0.00981,0.00606,0.00295,0.00121,0.00003,-0.138,2,1,2001-10-31,2001-11-04,2.458,2.625,2.458,2.625,1
2001-11-02,3.000,164.992,"Valente et al., 2016",Fluorescence,0.0600,0.0503,0.0497,0.0393,0.0407,-0.00424,7.68143,0.01105,0.01105,0.00677,0.00353,0.00144,0.00016,-0.138,2,1,2001-10-31,2001-11-04,2.958,3.125,2.958,3.125,1
2001-11-03,1.500,165.020,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1800,0.0934,0.0863,0.0837,0.0462,-0.00282,7.31417,0.00764,0.00764,0.00520,0.00267,0.00104,-0.00002,-0.138,2,1,2001-11-01,2001-11-05,1.458,1.625,1.458,1.625,1
2001-11-03,1.008,165.061,"Valente et al., 2016",Fluorescence,0.1820,0.1411,0.1378,0.1394,0.1075,-0.00185,4.86143,0.00608,0.00608,0.00474,0.00276,0.00125,0.00005,-0.138,2,1,2001-11-01,2001-11-05,0.958,1.125,0.958,1.125,1
2001-11-03,0.003,165.150,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1400,0.1329,0.1363,0.1357,0.1096,-0.00190,4.80685,0.00636,0.00636,0.00486,0.00262,0.00132,0.00001,-0.138,2,1,2001-11-01,2001-11-05,-0.042,0.125,-0.042,0.125,0
2001-11-03,1.990,164.970,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1000,0.0729,0.0698,0.0621,0.0428,-0.00338,7.53392,0.00896,0.00896,0.00583,0.00299,0.00119,0.00006,-0.138,2,1,2001-11-01,2001-11-05,1.875,2.042,1.875,2.042,0
2001-11-03,0.500,165.100,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1700,0.1588,0.1646,0.1606,0.1501,-0.00159,3.95598,0.00597,0.00597,0.00480,0.00303,0.00151,0.00014,-0.138,2,1,2001-11-01,2001-11-05,0.458,0.625,0.458,0.625,0
2001-11-04,-0.500,164.857,"Valente et al., 2016",Fluorescence,0.0820,0.0949,0.0932,0.0851,0.0733,-0.00278,5.96169,0.00807,0.00807,0.00581,0.00319,0.00135,0.00010,-0.138,2,1,2001-11-02,2001-11-06,-0.542,-0.375,-0.542,-0.375,1
2001-11-04,-1.002,164.702,"Valente et al., 2016",Fluorescence,0.0890,0.0961,0.0973,0.0849,0.0933,-0.00279,5.26329,0.00842,0.00842,0.00613,0.00362,0.00160,0.00024,-0.138,2,1,2001-11-02,2001-11-06,-1.125,-0.958,-1.125,-0.958,0
2001-11-04,-1.929,164.408,"Valente et al., 2016",Fluorescence,0.1050,0.0859,0.0866,0.0714,0.0948,-0.00311,5.21885,0.00927,0.00927,0.00653,0.00373,0.00178,0.00040,-0.138,2,1,2001-11-02,2001-11-06,-2.042,-1.875,-2.042,-1.875,0
2001-11-04,2.167,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0650,0.0646,0.0615,0.0534,0.0354,-0.00366,8.08904,0.00947,0.00947,0.00596,0.00293,0.00117,0.00007,-0.138,2,1,2001-11-02,2001-11-06,2.125,2.292,2.125,2.292,0
2001-11-04,-1.920,164.850,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1000,0.0743,0.0747,0.0616,0.0750,-0.00339,5.89396,0.00956,0.00956,0.00645,0.00342,0.00162,0.00035,-0.138,2,1,2001-11-02,2001-11-06,-2.042,-1.875,-2.042,-1.875,0
2001-11-04,-0.500,164.400,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0800,0.1254,0.1187,0.1081,0.1109,-0.00233,4.77313,0.00763,0.00763,0.00567,0.00338,0.00160,0.00013,-0.138,2,1,2001-11-02,2001-11-06,-0.542,-0.375,-0.542,-0.375,0
2001-11-05,-2.998,164.675,"Valente et al., 2016",Fluorescence,0.0545,0.0492,0.0494,0.0383,0.0464,-0.00429,7.30096,0.01133,0.01133,0.00682,0.00371,0.00155,0.00021,-0.138,2,1,2001-11-03,2001-11-07,-3.042,-2.875,-3.042,-2.875,0
2001-11-05,-2.495,164.552,"Valente et al., 2016",Fluorescence,0.1020,0.0680,0.0660,0.0562,0.0487,-0.00356,7.15703,0.00958,0.00958,0.00613,0.00320,0.00134,0.00010,-0.138,2,1,2001-11-03,2001-11-07,-2.542,-2.375,-2.542,-2.375,1
2001-11-05,-3.990,164.920,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1000,0.0632,0.0664,0.0515,0.0801,-0.00373,5.70343,0.01063,0.01063,0.00697,0.00415,0.00186,0.00042,-0.138,2,1,2001-11-03,2001-11-07,-4.042,-3.875,-4.042,-3.875,1
2001-11-05,-3.000,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0650,0.0572,0.0563,0.0459,0.0443,-0.00395,7.43300,0.01040,0.01040,0.00643,0.00340,0.00140,0.00015,-0.138,2,1,2001-11-03,2001-11-07,-3.042,-2.875,-3.042,-2.875,0
2001-11-05,0.167,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.1550,0.1282,0.1266,0.1199,0.1105,-0.00214,4.78305,0.00689,0.00689,0.00525,0.00316,0.00144,0.00018,-0.138,2,1,2001-11-03,2001-11-07,0.125,0.292,0.125,0.292,1
2001-11-06,-5.998,165.055,"Valente et al., 2016",Fluorescence,0.0550,0.0448,0.0455,0.0344,0.0453,-0.00449,7.37000,0.01176,0.01176,0.00691,0.00363,0.00160,0.00026,-0.138,2,1,2001-11-04,2001-11-08,-6.042,-5.875,-6.042,-5.875,1
2001-11-06,-8.030,164.920,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0700,0.0597,0.0601,0.0485,0.0548,-0.00384,6.81373,0.01039,0.01039,0.00638,0.00319,0.00152,0.00021,-0.138,2,1,2001-11-04,2001-11-08,-8.125,-7.958,-8.125,-7.958,1
2001-11-06,-8.037,164.815,"Valente et al., 2016",Fluorescence,0.0730,0.0537,0.0527,0.0424,0.0411,-0.00410,7.65127,0.01086,0.01086,0.00659,0.00344,0.00142,0.00003,-0.138,2,1,2001-11-04,2001-11-08,-8.125,-7.958,-8.125,-7.958,1
2001-11-06,-5.990,165.050,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0500,0.0448,0.0455,0.0344,0.0453,-0.00449,7.37000,0.01176,0.01176,0.00691,0.00363,0.00160,0.00026,-0.138,2,1,2001-11-04,2001-11-08,-6.042,-5.875,-6.042,-5.875,1
2001-11-06,-7.000,164.810,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0400,0.0479,0.0457,0.0375,0.0200,-0.00433,9.73196,0.01069,0.01069,0.00615,0.00289,0.00110,0.00002,-0.138,2,1,2001-11-04,2001-11-08,-7.042,-6.875,-7.042,-6.875,0
2001-11-06,-7.000,164.925,"Valente et al., 2016",Fluorescence,0.0495,0.0509,0.0492,0.0399,0.0315,-0.00421,8.43154,0.01074,0.01074,0.00628,0.00308,0.00127,0.00009,-0.138,2,1,2001-11-04,2001-11-08,-7.042,-6.875,-7.042,-6.875,1
2001-11-08,0.000,163.000,"WOD: Boyer et al., 2018",Fluorescence,0.1300,0.0849,0.0805,0.0740,0.0515,-0.00305,6.99294,0.00837,0.00837,0.00577,0.00302,0.00120,0.00000,-0.138,2,1,2001-11-06,2001-11-10,-0.042,0.125,-0.042,0.125,1
2001-11-10,0.000,159.000,"WOD: Boyer et al., 2018",Fluorescence,0.0800,0.0612,0.0637,0.0501,0.0708,-0.00378,6.06418,0.01050,0.01050,0.00671,0.00365,0.00173,0.00039,-0.138,2,1,2001-11-08,2001-11-12,-0.042,0.125,-0.042,0.125,0
2001-11-10,0.000,161.000,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.0660,0.0653,0.0551,0.0504,-0.00360,7.05992,0.00970,0.00970,0.00627,0.00323,0.00137,0.00012,-0.138,2,1,2001-11-08,2001-11-12,-0.042,0.125,-0.042,0.125,1
2001-11-11,0.017,157.000,"WOD: Boyer et al., 2018",Fluorescence,0.0800,0.0543,0.0530,0.0433,0.0368,-0.00406,7.97917,0.01046,0.01046,0.00631,0.00320,0.00131,0.00014,-0.138,2,1,2001-11-09,2001-11-13,-0.042,0.125,-0.042,0.125,0
2001-11-11,0.000,155.000,"WOD: Boyer et al., 2018",Fluorescence,0.0700,0.0515,0.0513,0.0409,0.0414,-0.00417,7.63474,0.01088,0.01088,0.00660,0.00337,0.00142,0.00016,-0.138,2,1,2001-11-09,2001-11-13,-0.042,0.125,-0.042,0.125,1
2001-11-11,0.000,153.000,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.0586,0.0573,0.0478,0.0389,-0.00387,7.81795,0.01009,0.01009,0.00619,0.00314,0.00129,0.00010,-0.138,2,1,2001-11-09,2001-11-13,-0.042,0.125,-0.042,0.125,1
